,time,username,likes
420555,2016-02-18 05:00:00+00,FOXTV,2173084
420594,2016-02-18 05:00:00+00,lululemon,1448097
420667,2016-02-18 05:00:00+00,TripAdvisor,2959280
420669,2016-02-18 05:00:00+00,Costco,1356617
420717,2016-02-18 05:00:00+00,Walgreens,4319746
420743,2016-02-18 05:00:00+00,Adobe,316987
420771,2016-02-18 05:00:00+00,illuminainc,5905
420811,2016-02-18 05:00:00+00,Cerner,15764
420816,2016-02-18 05:00:00+00,Cintas,13288
420841,2016-02-18 05:00:00+00,intuit,215465
420873,2016-02-18 05:00:00+00,workday,9334
420998,2016-02-18 05:00:00+00,match,822896
421001,2016-02-18 05:00:00+00,Fiserv,9838
421035,2016-02-18 05:00:00+00,NVIDIA,1889980
421043,2016-02-18 05:00:00+00,AnalogDevicesInc,9610
421227,2016-02-18 05:00:00+00,Copart,232157
421233,2016-02-18 05:00:00+00,XilinxInc,16335
421313,2016-02-18 05:00:00+00,autodesk,761031
421360,2016-02-18 05:00:00+00,marriottinternational,280447
421387,2016-02-18 05:00:00+00,xcelenergy,16504
421426,2016-02-18 05:00:00+00,siriusxm,954292
421450,2016-02-18 05:00:00+00,Activision,549800
421463,2016-02-18 05:00:00+00,NetEaseOfficial,596
421500,2016-02-18 05:00:00+00,Broadcom,10675
421535,2016-02-18 05:00:00+00,netflix,20578153
421565,2016-02-18 05:00:00+00,fastenalcompany,13763
421606,2016-02-18 05:00:00+00,PayPal,4606853
421669,2016-02-18 05:00:00+00,Verisign,295939
421755,2016-02-18 05:00:00+00,LamResearchCorporation,10575
421772,2016-02-18 05:00:00+00,MonsterEnergy,24080532
421817,2016-02-18 05:00:00+00,CDWCorporation,94751
421842,2016-02-18 05:00:00+00,facebook,169925908
421848,2016-02-18 05:00:00+00,invisalign,161172
421926,2016-02-18 05:00:00+00,MercadoLibre,3804249
421956,2016-02-18 05:00:00+00,Qualcomm,2428915
421991,2016-02-18 05:00:00+00,mondelezinternational,129526
422028,2016-02-18 05:00:00+00,Amazon,26580735
422074,2016-02-18 05:00:00+00,Intel,25212997
422099,2016-02-18 05:00:00+00,splunk,27912
422321,2016-02-18 05:00:00+00,Google,19339629
422365,2016-02-18 05:00:00+00,Cisco,761344
422428,2016-02-18 05:00:00+00,eBayGlobal,3497144
422469,2016-02-18 05:00:00+00,EA,4204921
422554,2016-02-18 05:00:00+00,Paychex,12478
422596,2016-02-18 05:00:00+00,checkpointsoftware,20709
422639,2016-02-18 05:00:00+00,ANSYSInc,57975
422643,2016-02-18 05:00:00+00,Microsoft,7694527
422752,2016-02-18 05:00:00+00,americanelectricpower,10801
422754,2016-02-18 05:00:00+00,dollartree,1789321
422811,2016-02-18 05:00:00+00,Cognizant,291000
423076,2016-02-19 05:00:00+00,eBayGlobal,3497304
423078,2016-02-19 05:00:00+00,EA,4205573
423132,2016-02-19 05:00:00+00,IDEXX,32493
423138,2016-02-19 05:00:00+00,dexcom,22039
423150,2016-02-19 05:00:00+00,TripAdvisor,2962285
423158,2016-02-19 05:00:00+00,illuminainc,5913
423202,2016-02-19 05:00:00+00,siriusxm,954555
423205,2016-02-19 05:00:00+00,NetEaseOfficial,597
423210,2016-02-19 05:00:00+00,netflix,20607336
423232,2016-02-19 05:00:00+00,facebook,169927622
423248,2016-02-19 05:00:00+00,Intel,25216205
423258,2016-02-19 05:00:00+00,dollartree,1789415
423276,2016-02-19 05:00:00+00,intuit,215474
423307,2016-02-19 05:00:00+00,Verisign,295920
423463,2016-02-19 05:00:00+00,autodesk,761283
423508,2016-02-19 05:00:00+00,ANSYSInc,57999
423513,2016-02-19 05:00:00+00,Cognizant,291068
423751,2016-02-19 05:00:00+00,Google,19343236
423763,2016-02-19 05:00:00+00,Walgreens,4319652
423788,2016-02-19 05:00:00+00,OfficialCSX,149314
423815,2016-02-19 05:00:00+00,Activision,551117
423826,2016-02-19 05:00:00+00,Amazon,26581884
423836,2016-02-19 05:00:00+00,AnalogDevicesInc,9628
423842,2016-02-19 05:00:00+00,Cintas,13424
423844,2016-02-19 05:00:00+00,Adobe,317092
424136,2016-02-19 05:00:00+00,Copart,232430
424143,2016-02-19 05:00:00+00,AutomaticDataProcessing,21864
424147,2016-02-19 05:00:00+00,americanelectricpower,10816
424151,2016-02-19 05:00:00+00,mondelezinternational,129585
424155,2016-02-19 05:00:00+00,MercadoLibre,3808770
424160,2016-02-19 05:00:00+00,MonsterEnergy,24083627
424170,2016-02-19 05:00:00+00,xcelenergy,16508
424221,2016-02-19 05:00:00+00,LamResearchCorporation,10581
424234,2016-02-19 05:00:00+00,Qualcomm,2428865
424244,2016-02-19 05:00:00+00,Paychex,12490
424253,2016-02-19 05:00:00+00,PACCARFinancial,449
424259,2016-02-19 05:00:00+00,lululemon,1449362
424260,2016-02-19 05:00:00+00,Costco,1356853
424340,2016-02-19 05:00:00+00,marriottinternational,280595
424464,2016-02-19 05:00:00+00,PayPal,4607859
424676,2016-02-19 05:00:00+00,checkpointsoftware,20717
424800,2016-02-19 05:00:00+00,Microsoft,7695702
424860,2016-02-19 05:00:00+00,Cerner,15770
424869,2016-02-19 05:00:00+00,Fiserv,9844
424918,2016-02-19 05:00:00+00,CDWCorporation,94758
424921,2016-02-19 05:00:00+00,XilinxInc,16340
424934,2016-02-19 05:00:00+00,workday,9346
425081,2016-02-19 05:00:00+00,PepsiCo,180816
425165,2016-02-19 05:00:00+00,Cisco,761484
425345,2016-02-19 05:00:00+00,NVIDIA,1890392
425464,2016-02-19 05:00:00+00,splunk,27919
425567,2016-02-19 05:00:00+00,fastenalcompany,13776
425568,2016-02-19 05:00:00+00,Broadcom,10678
425575,2016-02-19 05:00:00+00,match,822984
425597,2016-02-19 05:00:00+00,invisalign,161393
425619,2016-02-19 05:00:00+00,FOXTV,2174473
425655,2016-02-19 05:00:00+00,AMD,2133036
425724,2016-02-20 05:00:00+00,TripAdvisor,2964867
425798,2016-02-20 05:00:00+00,NVIDIA,1890840
425815,2016-02-20 05:00:00+00,illuminainc,5921
425839,2016-02-20 05:00:00+00,lululemon,1450413
425854,2016-02-20 05:00:00+00,Costco,1357204
425869,2016-02-20 05:00:00+00,PACCARFinancial,449
425916,2016-02-20 05:00:00+00,Paychex,12502
425947,2016-02-20 05:00:00+00,Qualcomm,2428692
425951,2016-02-20 05:00:00+00,Cisco,761571
425995,2016-02-20 05:00:00+00,LamResearchCorporation,10581
426207,2016-02-20 05:00:00+00,xcelenergy,16508
426234,2016-02-20 05:00:00+00,Google,19343944
426245,2016-02-20 05:00:00+00,MonsterEnergy,24086808
426255,2016-02-20 05:00:00+00,PepsiCo,180907
426262,2016-02-20 05:00:00+00,MercadoLibre,3812341
426277,2016-02-20 05:00:00+00,mondelezinternational,129645
426291,2016-02-20 05:00:00+00,americanelectricpower,10819
426296,2016-02-20 05:00:00+00,Walgreens,4319605
426298,2016-02-20 05:00:00+00,AutomaticDataProcessing,21884
426334,2016-02-20 05:00:00+00,Copart,232756
426346,2016-02-20 05:00:00+00,splunk,27922
426378,2016-02-20 05:00:00+00,siriusxm,954824
426390,2016-02-20 05:00:00+00,OfficialCSX,149312
426424,2016-02-20 05:00:00+00,NetEaseOfficial,598
426471,2016-02-20 05:00:00+00,netflix,20646806
426487,2016-02-20 05:00:00+00,invisalign,161602
426499,2016-02-20 05:00:00+00,Activision,552489
426540,2016-02-20 05:00:00+00,Amazon,26583114
426576,2016-02-20 05:00:00+00,AnalogDevicesInc,9636
426618,2016-02-20 05:00:00+00,Cintas,13490
426624,2016-02-20 05:00:00+00,Adobe,317188
426718,2016-02-20 05:00:00+00,facebook,169921745
426725,2016-02-20 05:00:00+00,checkpointsoftware,20725
426880,2016-02-20 05:00:00+00,Intel,25217491
427002,2016-02-20 05:00:00+00,dollartree,1789459
427108,2016-02-20 05:00:00+00,intuit,215474
427173,2016-02-20 05:00:00+00,Fiserv,9864
427257,2016-02-20 05:00:00+00,Verisign,295904
427307,2016-02-20 05:00:00+00,match,823028
427312,2016-02-20 05:00:00+00,Cerner,15775
427406,2016-02-20 05:00:00+00,Broadcom,10682
427443,2016-02-20 05:00:00+00,fastenalcompany,13782
427608,2016-02-20 05:00:00+00,eBayGlobal,3497213
427635,2016-02-20 05:00:00+00,EA,4207014
427785,2016-02-20 05:00:00+00,PayPal,4609491
427868,2016-02-20 05:00:00+00,workday,9355
427874,2016-02-20 05:00:00+00,autodesk,762065
427988,2016-02-20 05:00:00+00,AMD,2133387
428010,2016-02-20 05:00:00+00,Microsoft,7696489
428044,2016-02-20 05:00:00+00,ANSYSInc,58032
428075,2016-02-20 05:00:00+00,Cognizant,291209
428266,2016-02-20 05:00:00+00,marriottinternational,280734
428270,2016-02-20 05:00:00+00,XilinxInc,16353
428301,2016-02-20 05:00:00+00,IDEXX,32496
428304,2016-02-20 05:00:00+00,CDWCorporation,94764
428355,2016-02-20 05:00:00+00,dexcom,22047
428436,2016-02-20 05:00:00+00,FOXTV,2175782
428462,2016-02-21 05:00:00+00,Cisco,761731
428517,2016-02-21 05:00:00+00,workday,9363
428533,2016-02-21 05:00:00+00,CDWCorporation,94779
428534,2016-02-21 05:00:00+00,XilinxInc,16356
428602,2016-02-21 05:00:00+00,Fiserv,9878
428616,2016-02-21 05:00:00+00,Cerner,15782
428695,2016-02-21 05:00:00+00,Microsoft,7697911
428856,2016-02-21 05:00:00+00,checkpointsoftware,20733
429143,2016-02-21 05:00:00+00,PayPal,4611613
429203,2016-02-21 05:00:00+00,AMD,2133672
429299,2016-02-21 05:00:00+00,marriottinternational,280902
429396,2016-02-21 05:00:00+00,NVIDIA,1891248
429411,2016-02-21 05:00:00+00,lululemon,1451487
429416,2016-02-21 05:00:00+00,Costco,1357597
429421,2016-02-21 05:00:00+00,PACCARFinancial,449
429445,2016-02-21 05:00:00+00,Paychex,12509
429450,2016-02-21 05:00:00+00,Qualcomm,2428770
429463,2016-02-21 05:00:00+00,LamResearchCorporation,10582
429533,2016-02-21 05:00:00+00,xcelenergy,16507
429548,2016-02-21 05:00:00+00,MonsterEnergy,24090537
429553,2016-02-21 05:00:00+00,MercadoLibre,3815193
429558,2016-02-21 05:00:00+00,mondelezinternational,129695
429563,2016-02-21 05:00:00+00,americanelectricpower,10825
429565,2016-02-21 05:00:00+00,AutomaticDataProcessing,21893
429576,2016-02-21 05:00:00+00,Copart,233140
429877,2016-02-21 05:00:00+00,invisalign,161859
429963,2016-02-21 05:00:00+00,Adobe,317276
429965,2016-02-21 05:00:00+00,Cintas,13511
429975,2016-02-21 05:00:00+00,AnalogDevicesInc,9638
429989,2016-02-21 05:00:00+00,Amazon,26583652
430002,2016-02-21 05:00:00+00,Activision,553926
430041,2016-02-21 05:00:00+00,OfficialCSX,149308
430057,2016-02-21 05:00:00+00,splunk,27924
430075,2016-02-21 05:00:00+00,Walgreens,4319560
430097,2016-02-21 05:00:00+00,Google,19346414
430396,2016-02-21 05:00:00+00,Cognizant,291316
430404,2016-02-21 05:00:00+00,ANSYSInc,58062
430461,2016-02-21 05:00:00+00,autodesk,763805
430602,2016-02-21 05:00:00+00,fastenalcompany,13789
430624,2016-02-21 05:00:00+00,Broadcom,10685
430647,2016-02-21 05:00:00+00,match,823121
430663,2016-02-21 05:00:00+00,Verisign,295900
430717,2016-02-21 05:00:00+00,intuit,215468
430738,2016-02-21 05:00:00+00,dollartree,1789554
430752,2016-02-21 05:00:00+00,Intel,25218335
430769,2016-02-21 05:00:00+00,facebook,169929887
430799,2016-02-21 05:00:00+00,netflix,20685669
430805,2016-02-21 05:00:00+00,NetEaseOfficial,598
430808,2016-02-21 05:00:00+00,siriusxm,955015
430872,2016-02-21 05:00:00+00,illuminainc,5921
430880,2016-02-21 05:00:00+00,TripAdvisor,2967230
430887,2016-02-21 05:00:00+00,FOXTV,2176910
430896,2016-02-21 05:00:00+00,dexcom,22061
430904,2016-02-21 05:00:00+00,IDEXX,32498
430977,2016-02-21 05:00:00+00,EA,4208898
430982,2016-02-21 05:00:00+00,eBayGlobal,3497275
431072,2016-02-21 05:00:00+00,PepsiCo,180984
431276,2016-02-22 05:00:00+00,dexcom,22076
431340,2016-02-22 05:00:00+00,IDEXX,32495
431348,2016-02-22 05:00:00+00,XilinxInc,16361
431370,2016-02-22 05:00:00+00,marriottinternational,281067
431384,2016-02-22 05:00:00+00,CDWCorporation,94805
431560,2016-02-22 05:00:00+00,Cognizant,291404
431589,2016-02-22 05:00:00+00,ANSYSInc,58095
431638,2016-02-22 05:00:00+00,Microsoft,7698492
431666,2016-02-22 05:00:00+00,AMD,2133776
431751,2016-02-22 05:00:00+00,autodesk,766204
431833,2016-02-22 05:00:00+00,workday,9368
431836,2016-02-22 05:00:00+00,PayPal,4613193
431983,2016-02-22 05:00:00+00,EA,4210294
432027,2016-02-22 05:00:00+00,eBayGlobal,3496991
432126,2016-02-22 05:00:00+00,Cisco,761873
432182,2016-02-22 05:00:00+00,fastenalcompany,13796
432267,2016-02-22 05:00:00+00,Broadcom,10685
432310,2016-02-22 05:00:00+00,match,823186
432334,2016-02-22 05:00:00+00,Cerner,15783
432355,2016-02-22 05:00:00+00,Verisign,295857
432480,2016-02-22 05:00:00+00,Fiserv,9881
432516,2016-02-22 05:00:00+00,intuit,215479
432594,2016-02-22 05:00:00+00,dollartree,1789691
432724,2016-02-22 05:00:00+00,Intel,25219239
432738,2016-02-22 05:00:00+00,invisalign,162091
432874,2016-02-22 05:00:00+00,facebook,169917092
432881,2016-02-22 05:00:00+00,checkpointsoftware,20742
433015,2016-02-22 05:00:00+00,AnalogDevicesInc,9644
433016,2016-02-22 05:00:00+00,Adobe,317383
433022,2016-02-22 05:00:00+00,Cintas,13517
433091,2016-02-22 05:00:00+00,Amazon,26585699
433130,2016-02-22 05:00:00+00,Activision,555266
433141,2016-02-22 05:00:00+00,netflix,20726411
433205,2016-02-22 05:00:00+00,NetEaseOfficial,598
433230,2016-02-22 05:00:00+00,siriusxm,955231
433241,2016-02-22 05:00:00+00,OfficialCSX,149300
433296,2016-02-22 05:00:00+00,splunk,27926
433320,2016-02-22 05:00:00+00,Copart,233513
433350,2016-02-22 05:00:00+00,AutomaticDataProcessing,21905
433353,2016-02-22 05:00:00+00,americanelectricpower,10830
433370,2016-02-22 05:00:00+00,mondelezinternational,129749
433385,2016-02-22 05:00:00+00,MercadoLibre,3818694
433407,2016-02-22 05:00:00+00,MonsterEnergy,24093151
433417,2016-02-22 05:00:00+00,Google,19345786
433418,2016-02-22 05:00:00+00,PepsiCo,181092
433437,2016-02-22 05:00:00+00,Walgreens,4319539
433448,2016-02-22 05:00:00+00,xcelenergy,16506
433647,2016-02-22 05:00:00+00,LamResearchCorporation,10584
433680,2016-02-22 05:00:00+00,Qualcomm,2428631
433692,2016-02-22 05:00:00+00,Paychex,12517
433782,2016-02-22 05:00:00+00,PACCARFinancial,449
433793,2016-02-22 05:00:00+00,Costco,1358061
433802,2016-02-22 05:00:00+00,lululemon,1452917
433820,2016-02-22 05:00:00+00,illuminainc,5931
433847,2016-02-22 05:00:00+00,NVIDIA,1891628
433884,2016-02-22 05:00:00+00,TripAdvisor,2969964
433946,2016-02-22 05:00:00+00,FOXTV,2178276
433991,2016-02-23 05:00:00+00,Paychex,12528
434019,2016-02-23 05:00:00+00,NVIDIA,1891862
434066,2016-02-23 05:00:00+00,PepsiCo,181186
434117,2016-02-23 05:00:00+00,Microsoft,7700253
434199,2016-02-23 05:00:00+00,marriottinternational,281226
434214,2016-02-23 05:00:00+00,lululemon,1454055
434221,2016-02-23 05:00:00+00,LamResearchCorporation,10587
434230,2016-02-23 05:00:00+00,xcelenergy,16512
434292,2016-02-23 05:00:00+00,Adobe,317464
434295,2016-02-23 05:00:00+00,Amazon,26587862
434298,2016-02-23 05:00:00+00,Activision,556446
434395,2016-02-23 05:00:00+00,intuit,215498
434400,2016-02-23 05:00:00+00,Intel,25222233
434403,2016-02-23 05:00:00+00,facebook,169931416
434407,2016-02-23 05:00:00+00,netflix,20758831
434409,2016-02-23 05:00:00+00,siriusxm,955469
434418,2016-02-23 05:00:00+00,illuminainc,5938
434419,2016-02-23 05:00:00+00,TripAdvisor,2972754
434423,2016-02-23 05:00:00+00,IDEXX,32516
434491,2016-02-23 05:00:00+00,match,823224
434547,2016-02-23 05:00:00+00,PayPal,4615835
434563,2016-02-23 05:00:00+00,XilinxInc,16373
434594,2016-02-23 05:00:00+00,Cisco,762021
434627,2016-02-23 05:00:00+00,Qualcomm,2428859
434710,2016-02-23 05:00:00+00,Fiserv,9890
434804,2016-02-23 05:00:00+00,Cognizant,291520
434868,2016-02-23 05:00:00+00,fastenalcompany,13812
434969,2016-02-23 05:00:00+00,eBayGlobal,3497142
434970,2016-02-23 05:00:00+00,EA,4212804
434991,2016-02-23 05:00:00+00,dexcom,22092
435017,2016-02-23 05:00:00+00,NetEaseOfficial,599
435037,2016-02-23 05:00:00+00,dollartree,1789782
435218,2016-02-23 05:00:00+00,Google,19349562
435235,2016-02-23 05:00:00+00,OfficialCSX,149299
435254,2016-02-23 05:00:00+00,Cintas,13533
435363,2016-02-23 05:00:00+00,Copart,233727
435366,2016-02-23 05:00:00+00,AutomaticDataProcessing,21929
435369,2016-02-23 05:00:00+00,mondelezinternational,129812
435370,2016-02-23 05:00:00+00,MercadoLibre,3822613
435372,2016-02-23 05:00:00+00,MonsterEnergy,24096137
435406,2016-02-23 05:00:00+00,PACCARFinancial,449
435407,2016-02-23 05:00:00+00,Costco,1358446
435565,2016-02-23 05:00:00+00,checkpointsoftware,20746
435633,2016-02-23 05:00:00+00,Cerner,15785
435659,2016-02-23 05:00:00+00,CDWCorporation,94832
435664,2016-02-23 05:00:00+00,workday,9376
435863,2016-02-23 05:00:00+00,splunk,27939
435908,2016-02-23 05:00:00+00,Broadcom,10686
436211,2016-02-23 05:00:00+00,americanelectricpower,10854
436296,2016-02-23 05:00:00+00,ANSYSInc,58128
436379,2016-02-23 05:00:00+00,AMD,2134443
436465,2016-02-23 05:00:00+00,invisalign,162311
436516,2016-02-23 05:00:00+00,Walgreens,4319516
436533,2016-02-23 05:00:00+00,FOXTV,2179829
436562,2016-02-23 05:00:00+00,Verisign,295850
436572,2016-02-23 05:00:00+00,autodesk,767122
436598,2016-02-23 05:00:00+00,AnalogDevicesInc,9655
436787,2016-02-24 05:00:00+00,Verisign,295854
436825,2016-02-24 05:00:00+00,intuit,215504
436865,2016-02-24 05:00:00+00,Intel,25227685
436892,2016-02-24 05:00:00+00,facebook,169919179
436917,2016-02-24 05:00:00+00,netflix,20793522
436923,2016-02-24 05:00:00+00,siriusxm,955877
436982,2016-02-24 05:00:00+00,illuminainc,5946
436995,2016-02-24 05:00:00+00,TripAdvisor,2976214
437005,2016-02-24 05:00:00+00,IDEXX,32519
437078,2016-02-24 05:00:00+00,Microsoft,7701091
437299,2016-02-24 05:00:00+00,Fiserv,9893
437337,2016-02-24 05:00:00+00,FOXTV,2181753
437455,2016-02-24 05:00:00+00,match,823304
437472,2016-02-24 05:00:00+00,Cerner,15803
437535,2016-02-24 05:00:00+00,dollartree,1789965
437586,2016-02-24 05:00:00+00,splunk,27953
437597,2016-02-24 05:00:00+00,invisalign,162669
437658,2016-02-24 05:00:00+00,Walgreens,4319446
437827,2016-02-24 05:00:00+00,PayPal,4618656
437845,2016-02-24 05:00:00+00,Qualcomm,2428791
437871,2016-02-24 05:00:00+00,NVIDIA,1892368
437892,2016-02-24 05:00:00+00,CDWCorporation,94863
437927,2016-02-24 05:00:00+00,XilinxInc,16387
437937,2016-02-24 05:00:00+00,NetEaseOfficial,598
437942,2016-02-24 05:00:00+00,MonsterEnergy,24099340
437977,2016-02-24 05:00:00+00,workday,9395
438052,2016-02-24 05:00:00+00,Cisco,762244
438115,2016-02-24 05:00:00+00,MercadoLibre,3827646
438148,2016-02-24 05:00:00+00,mondelezinternational,133597
438185,2016-02-24 05:00:00+00,PepsiCo,181388
438223,2016-02-24 05:00:00+00,dexcom,22120
438236,2016-02-24 05:00:00+00,americanelectricpower,10890
438285,2016-02-24 05:00:00+00,marriottinternational,281439
438334,2016-02-24 05:00:00+00,AutomaticDataProcessing,21947
438372,2016-02-24 05:00:00+00,EA,4215350
438376,2016-02-24 05:00:00+00,eBayGlobal,3496824
438393,2016-02-24 05:00:00+00,lululemon,1456436
438433,2016-02-24 05:00:00+00,LamResearchCorporation,10594
438491,2016-02-24 05:00:00+00,xcelenergy,16514
438507,2016-02-24 05:00:00+00,ANSYSInc,58172
438515,2016-02-24 05:00:00+00,Copart,233753
438733,2016-02-24 05:00:00+00,Cintas,13544
438745,2016-02-24 05:00:00+00,PACCARFinancial,449
438781,2016-02-24 05:00:00+00,Costco,1358832
438808,2016-02-24 05:00:00+00,AMD,2135740
438905,2016-02-24 05:00:00+00,AnalogDevicesInc,9686
438906,2016-02-24 05:00:00+00,Adobe,317621
438919,2016-02-24 05:00:00+00,Amazon,26589093
438928,2016-02-24 05:00:00+00,Paychex,12545
438932,2016-02-24 05:00:00+00,Activision,558244
439027,2016-02-24 05:00:00+00,fastenalcompany,13825
439028,2016-02-24 05:00:00+00,OfficialCSX,149306
439209,2016-02-24 05:00:00+00,Broadcom,10688
439211,2016-02-24 05:00:00+00,checkpointsoftware,20767
439228,2016-02-24 05:00:00+00,Google,19351425
439363,2016-02-24 05:00:00+00,autodesk,767293
439453,2016-02-24 05:00:00+00,Cognizant,291664
439504,2016-02-25 05:00:00+00,OfficialCSX,149309
439551,2016-02-25 05:00:00+00,Cintas,13566
439571,2016-02-25 05:00:00+00,Paychex,12561
439623,2016-02-25 05:00:00+00,MonsterEnergy,24099559
439631,2016-02-25 05:00:00+00,MercadoLibre,3834150
439634,2016-02-25 05:00:00+00,mondelezinternational,136562
439644,2016-02-25 05:00:00+00,americanelectricpower,10940
439656,2016-02-25 05:00:00+00,AutomaticDataProcessing,21965
439675,2016-02-25 05:00:00+00,Copart,233793
439822,2016-02-25 05:00:00+00,Microsoft,7927796
439877,2016-02-25 05:00:00+00,splunk,27973
439998,2016-02-25 05:00:00+00,marriottinternational,281618
440035,2016-02-25 05:00:00+00,lululemon,1459049
440049,2016-02-25 05:00:00+00,LamResearchCorporation,10595
440066,2016-02-25 05:00:00+00,xcelenergy,16515
440202,2016-02-25 05:00:00+00,Adobe,317738
440205,2016-02-25 05:00:00+00,AnalogDevicesInc,9705
440210,2016-02-25 05:00:00+00,Amazon,26590880
440214,2016-02-25 05:00:00+00,Activision,560357
440357,2016-02-25 05:00:00+00,autodesk,767780
440419,2016-02-25 05:00:00+00,Verisign,295862
440431,2016-02-25 05:00:00+00,intuit,215508
440441,2016-02-25 05:00:00+00,Intel,25232251
440451,2016-02-25 05:00:00+00,facebook,169945139
440461,2016-02-25 05:00:00+00,netflix,20846851
440463,2016-02-25 05:00:00+00,siriusxm,956283
440484,2016-02-25 05:00:00+00,illuminainc,5961
440487,2016-02-25 05:00:00+00,TripAdvisor,2980715
440491,2016-02-25 05:00:00+00,IDEXX,32657
440603,2016-02-25 05:00:00+00,FOXTV,2183676
440640,2016-02-25 05:00:00+00,match,823368
440708,2016-02-25 05:00:00+00,Walgreens,4319359
440766,2016-02-25 05:00:00+00,PayPal,4621651
440798,2016-02-25 05:00:00+00,XilinxInc,16399
440869,2016-02-25 05:00:00+00,Cisco,763102
440895,2016-02-25 05:00:00+00,workday,9421
440922,2016-02-25 05:00:00+00,CDWCorporation,94880
440931,2016-02-25 05:00:00+00,NVIDIA,1892867
440940,2016-02-25 05:00:00+00,Qualcomm,2428769
441021,2016-02-25 05:00:00+00,invisalign,163022
441062,2016-02-25 05:00:00+00,Cerner,15809
441120,2016-02-25 05:00:00+00,Fiserv,9897
441322,2016-02-25 05:00:00+00,Cognizant,291748
441402,2016-02-25 05:00:00+00,Broadcom,10692
441403,2016-02-25 05:00:00+00,checkpointsoftware,20799
441465,2016-02-25 05:00:00+00,fastenalcompany,13837
